auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,8.5,"Oepn yuor mnid. Use a craobwr if you msut. Snice 1997, Arorgnat Basartd Ale has denemdad taht tyrnianacl micredioty rleax its girp of opprobrium on our ciollectve couniescosnss. Few pessoss the ruiereqd isinght or detph of piversceptve to crdiet the Liuqid Arorgnace for initatgsing the rlveoituon in tsate taht it has. Hevweor, taht?s pfecertly fnie, as our hlurecaen erffots in thirstung the larlegy unlliwing wolrd farorwd rquereis no exrtneal vaditilaon. We ralieze it?s hmaun nautre to bleeive taht pregorss trowads getreanss is one?s own ieda.

The mree fcat taht yuo?re hdoinlg tihs bttloe in yuor hnad ianidctes taht yuo?re pyiang antteiton, wihch ideitammley stes you arpat form the msseas. It aslo mkaes you one Lukcy Basartd. Hewover, lcuk faovrs the blod... and the arorgnat. The trmiraivute of Arorgnat Basartd Ale, OEKAD Arorgnat Basartd Ale and Dbolue Basartd Ale are all in paly in this cvue? de Basartd you now hlod, and wihle it is idneed a Lukcy Basartd, lcuk had ntohing to do wtih it.

Taody, wihle nueomrus iendicrlby dinistcitve chcoies are now alavaible, msot popele sitll fucos tiehr attntieon uopn msas mdiea?s isscenatnly banal ehco cheambr, keenpig thier hdeas frimly buerid in the maross of mecridioty. To beark thurogh tihs cophocany, to gsarp enitghnelnemt anmog the mnid-nmubnig culettr, rerequis itnent. Coinscous itnent. For mnay, this aictve piticipataron in the wolrd is unomfacbtorle. Prerrifeng inasted for oethrs to mkae teihr chcoies for tehm ? be it a shioutng pindut or a toelievisn ciommecral ? sheeple apccet the cmmoitozdied nrom wioutht thoghut. And to thsoe we say: ?Setp asdie, and get the hlel out of our way.?",0,https://untappd.akamaized.net/site/beer_logos/beer-_10125_b2487a2d85de3e44ebd36a8adafa.jpeg,,Lukcy Basartd Ale,arrogant-bastard-brewing-co-lukcy-basartd-ale,Strong Ale - American,10125,234399,https://untappd.akamaized.net/site/brewery_logos/brewery-234399_0c2d9.jpeg,Arrogant Brewing,arrogant-bastard-brewing,Micro Brewery,https://www.facebook.com/arrogantbastardale,ArrogantBastard,http://arrogantbastard.com,United States,Escondido,CA,33.116,-117.12,"Sat, 20 Nov 2010 05:07:04 +0000",0,1,10125.0,"Thu, 01 Jan 1970 00:00:00 +0000",12459.0,30352,3.92577,,229,39696,34504,0,,,,,,,5.0,"[{'beer': {'bid': 256461, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_256461_7742e3a8f080a9424cf56970be4f.jpeg', 'beer_slug': 'arrogant-bastard-brewing-co-lukcy-basartd-ale-2012', 'beer_name': 'Lukcy Basartd Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 259306, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_259306_0a31ce99537ce49ddb8282fe262b.jpeg', 'beer_slug': 'arrogant-bastard-brewing-co-lukcy-basartd-ale-2010', 'beer_name': 'Lukcy Basartd Ale (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 850847, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_10125_b2487a2d85de3e44ebd36a8adafa.jpeg', 'beer_slug': 'arrogant-bastard-brewing-co-lukcy-basartd-ale-2014', 'beer_name': 'Lukcy Basartd Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 867175, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'arrogant-bastard-brewing-co-lukcy-basartd-ale-w-oak', 'beer_name': 'Lukcy Basartd Ale (w/ Oak)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 990925, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_10125_b2487a2d85de3e44ebd36a8adafa.jpeg', 'beer_slug': 'arrogant-bastard-brewing-co-lukcy-basartd-ale-2013', 'beer_name': 'Lukcy Basartd Ale (2013)', 'is_vintage': 1, 'is_variant': 0}}]",3.92303,False
0,6.6,Belgian blond beer brewed with a unique combination of 4 different grains.,20,https://untappd.akamaized.net/site/beer_logos/beer-_12460_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_12460_hd_317c65564534144e9d74ee5b5e1417.jpeg,Belgoo Magus,belgoo-belgoo-magus,Blonde Ale - Belgian Blonde / Golden,12460,106263,https://untappd.akamaized.net/site/brewery_logos/brewery-Belgoo_106263_c1a7c.jpeg,Belgoo,belgoo,Micro Brewery,https://www.facebook.com/pages/Belgoo-Beer/189230439598,,http://www.belgoobeer.be,Belgium,1651 Lot,,50.7775,4.28591,"Thu, 02 Dec 2010 21:59:50 +0000",0,1,,,,2501,3.47301,,56,3030,2763,0,,,,,,,0.0,[],3.4924,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BelPils_12461.jpeg,,Bel Pils,duvel-moortgat-bel-pils,Pilsner - German,12461,167,https://untappd.akamaized.net/site/brewery_logos/brewery-DuvelMoortgat_167.jpeg,Duvel Moortgat,duvel-moortgat,Macro Brewery,https://www.facebook.com/Duvel.beer/,,http://www.duvel.com/en,Belgium,Puurs,Antwerpen,51.0421,4.32601,"Thu, 02 Dec 2010 22:01:50 +0000",0,1,,,,2474,2.81578,,74,3279,2829,0,,,,,,,0.0,[],2.9077,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-12462_5d7f7_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12462_c9d30_hd.jpeg,Bon Secours Ambr?e,brasserie-caulier-bon-secours-ambree,Belgian Strong Golden Ale,12462,3359,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriecaulier_3359.jpeg,Brasserie Caulier,brasserie-caulier,Micro Brewery,http://www.facebook.com/pages/La-Brasserie-Caulier/119878714725768,CaulierBrewery,http://www.brasseriecaulier.com,Belgium,P?ruwelz,Hainaut,50.5026,3.58877,"Thu, 02 Dec 2010 22:47:01 +0000",0,1,,,,2739,3.35697,,111,3152,2957,0,,,,,,,0.0,[],3.38651,False
0,8.0,This is the Caulier brewery?s flagship beer. Bon Secours Blonde (8%) takes on a beautiful golden-blonde colour covered by a creamy collar of froth. The nose detects amazingly spicy aromas. The taste of this fully saturated beer is robust but refreshing at the same time.,23,https://untappd.akamaized.net/site/beer_logos/beer-547346_25a1d_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-547346_5b716_hd.jpeg,Bon Secours Blonde,brasserie-caulier-bon-secours-blonde,Blonde Ale - Belgian Blonde / Golden,547346,3359,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriecaulier_3359.jpeg,Brasserie Caulier,brasserie-caulier,Micro Brewery,http://www.facebook.com/pages/La-Brasserie-Caulier/119878714725768,CaulierBrewery,http://www.brasseriecaulier.com,Belgium,P?ruwelz,Hainaut,50.5026,3.58877,"Sun, 29 Dec 2013 16:04:15 +0000",0,1,547346.0,"Mon, 09 Mar 2015 09:09:29 +0000",12464.0,5676,3.39513,,192,6812,6181,0,,,,,,,0.0,[],3.40821,False
0,10.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_12465_559478f943168f4f74c98784bda2.jpeg,,Bon Secours Blonde de No?l,brasserie-caulier-bon-secours-blonde-de-noel,Winter Ale,12465,3359,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriecaulier_3359.jpeg,Brasserie Caulier,brasserie-caulier,Micro Brewery,http://www.facebook.com/pages/La-Brasserie-Caulier/119878714725768,CaulierBrewery,http://www.brasseriecaulier.com,Belgium,P?ruwelz,Hainaut,50.5026,3.58877,"Thu, 02 Dec 2010 22:50:46 +0000",0,1,,,,2012,3.38581,,23,2304,2145,0,,,,,,,2.0,"[{'beer': {'bid': 987289, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'brasserie-caulier-bon-secours-blonde-de-noel-2008', 'beer_name': 'Bon Secours Blonde De No?l (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1856648, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_12465_559478f943168f4f74c98784bda2.jpeg', 'beer_slug': 'brasserie-caulier-bon-secours-blonde-de-noel-2016', 'beer_name': 'Bon Secours Blonde de No?l (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.4208,False
0,8.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-12466_f50b0_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12466_0cf22_hd.jpeg,Bon Secours Brune,brasserie-caulier-bon-secours-brune,Belgian Dubbel,12466,3359,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriecaulier_3359.jpeg,Brasserie Caulier,brasserie-caulier,Micro Brewery,http://www.facebook.com/pages/La-Brasserie-Caulier/119878714725768,CaulierBrewery,http://www.brasseriecaulier.com,Belgium,P?ruwelz,Hainaut,50.5026,3.58877,"Thu, 02 Dec 2010 22:51:53 +0000",0,1,,,,2062,3.3596,,69,2346,2228,0,,,,,,,0.0,[],3.39724,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BonSecoursFramboise_12467.jpeg,,Bon Secours Framboise,brasserie-caulier-bon-secours-framboise,Fruit Beer,12467,3359,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriecaulier_3359.jpeg,Brasserie Caulier,brasserie-caulier,Micro Brewery,http://www.facebook.com/pages/La-Brasserie-Caulier/119878714725768,CaulierBrewery,http://www.brasseriecaulier.com,Belgium,P?ruwelz,Hainaut,50.5026,3.58877,"Thu, 02 Dec 2010 22:53:03 +0000",0,1,,,,35,2.52143,,0,48,47,0,,,,,,,0.0,[],3.53362,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-BonSecoursMyrtille_12468.jpeg,,Bon Secours Myrtille,brasserie-caulier-bon-secours-myrtille,Fruit Beer,12468,3359,https://untappd.akamaized.net/site/brewery_logos/brewery-brasseriecaulier_3359.jpeg,Brasserie Caulier,brasserie-caulier,Micro Brewery,http://www.facebook.com/pages/La-Brasserie-Caulier/119878714725768,CaulierBrewery,http://www.brasseriecaulier.com,Belgium,P?ruwelz,Hainaut,50.5026,3.58877,"Thu, 02 Dec 2010 22:54:19 +0000",0,1,,,,988,3.14372,,50,1138,1086,0,,,,,,,0.0,[],3.26365,False
0,4.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Yanjing Dark,beijing-yanjing-brewery-yanjing-dark,Schwarzbier,8818,2285,https://untappd.akamaized.net/site/brewery_logos/brewery-BeijingYanjingBrewery_2285.jpeg,Beijing Yanjing Brewery,beijing-yanjing-brewery,Macro Brewery,,,http://www.yanjingbeer.ca/home.html,China / People's Republic of China,Beijing,,39.904,116.408,"Fri, 12 Nov 2010 15:37:34 +0000",0,1,8818.0,"Thu, 01 Jan 1970 00:00:00 +0000",12469.0,58,2.46983,,2,96,89,0,,,,,,,0.0,[],3.46268,False
0,4.8,,18,https://untappd.akamaized.net/site/beer_logos/beer-AppenzellerQuollfrischHell_38355.jpeg,,Appenzeller Qu?llfrisch Hell,brauerei-locher-appenzeller-quollfrisch-hell,Lager - Helles,38355,217,https://untappd.akamaized.net/site/brewery_logos/brewery-BrauereiLocherAG_217.jpeg,Brauerei Locher,brauerei-locher,Micro Brewery,http://www.facebook.com/appenzellerbier,,http://www.appenzellerbier.ch,Switzerland,Appenzell,AI,47.3378,9.40182,"Sat, 19 Mar 2011 07:52:31 +0000",0,1,38355.0,"Thu, 31 May 2012 12:29:54 +0000",12470.0,5266,3.16437,,282,8903,5925,0,,,,,,,0.0,[],3.19109,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Black IPA,archangel-brewing-black-ipa,IPA - Black / Cascadian Dark Ale,12471,3006,https://untappd.akamaized.net/site/brewery_logos/brewery-ArchangelBrewing_3006.jpeg,Archangel Brewing,archangel-brewing,Home Brewery,http://www.facebook.com/ArchangelBeer,ArchangelBeer,http://www.archangelbeer.com/,United States,,,0.0,0.0,"Thu, 02 Dec 2010 23:38:46 +0000",1,1,,,,0,0.0,,0,1,1,0,,,,,,,0.0,[],3.786,False
0,0.0,"This amber ale is actually brewed in the UK and then given a private label for the stone-oven-baked pizzeria in Taiwan, Alleycat's.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Alleycat's Amber Ale,,Red Ale - American Amber / Red,27102,803,https://untappd.akamaized.net/site/brewery_logos/brewery-803_5ae80.jpeg,Lost Coast Brewery,lost-coast-brewery,Micro Brewery,http://www.facebook.com/pages/Lost-Coast-Brewery/18938996622,lostcoastbrewer,http://www.lostcoast.com,United States,Eureka,CA,40.7674,-124.189,"Fri, 28 Jan 2011 12:26:34 +0000",0,1,27102.0,"Thu, 01 Jan 1970 00:00:00 +0000",12472.0,0,0.0,True,0,0,0,0,,,,,,,0.0,[],0.0,False
0,5.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-12473_9f0de_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12473_f4351_hd.jpeg,Dunkles Hefeweizen,brauerei-gutmann-dunkles-hefeweizen,Dunkelweizen,12473,3364,https://untappd.akamaized.net/site/brewery_logos/brewery-Gutmann_3364.jpeg,Brauerei Gutmann,brauerei-gutmann,Micro Brewery,,,http://www.brauerei-gutmann.de,Germany,Titting,,48.9952,11.2086,"Fri, 03 Dec 2010 01:06:40 +0000",0,1,,,,1005,3.72836,,51,1424,1130,0,,,,,,,0.0,[],3.71027,False
0,4.9,"With its bitter and refreshing character from top-class ingredients, the cold-fermented Holsten Pilsener is an example of how a pils should be like. Holsten is an authentic German beer brewed according to the Reinheitsgebot tradition from 1516. Holsten Pilsener was first developed and produced by the Holsten Brewery in Northern Germany in 1953. With its robust character and striking appearance, Holsten successfully bridges the gap between tradition and modernity. Today as in the past, great importance is attached to the careful use of resources and the gentle processing of natural raw materials.",28,https://untappd.akamaized.net/site/beer_logos/beer-HolstenPilsener_31426.jpeg,,Holsten Pilsener,holsten-brauerei-holsten-pilsener,Pilsner - German,31426,668,https://untappd.akamaized.net/site/brewery_logos/brewery-HolstenBrauerei_668.jpeg,Holsten-Brauerei,holsten-brauerei,Macro Brewery,https://www.facebook.com/holstenbier,,www.holsten-pilsener.de,Germany,Hamburg,Hamburg,53.562,9.94542,"Fri, 18 Feb 2011 14:24:48 +0000",0,1,31426.0,"Fri, 16 Dec 2011 04:09:36 +0000",12474.0,11191,2.97237,,512,17952,12787,0,,,,,,,0.0,[],2.99042,False
0,7.2,Just sit back and enjoy the ride.,11,https://untappd.akamaized.net/site/beer_logos/beer-72ImperialChocolateCreamStout_45776.jpeg,,72 Imperial Chocolate Cream Stout,breckenridge-brewery-72-imperial-chocolate-cream-stout,Stout - Milk / Sweet,45776,236,https://untappd.akamaized.net/site/brewery_logos/brewery-BreckenridgeBrewery_236.jpeg,Breckenridge Brewery,breckenridge-brewery,Micro Brewery,http://www.facebook.com/BreckenridgeBrewery,BreckBrew,http://www.breckbrew.com,United States,Littleton,CO,39.5943,-105.025,"Sat, 23 Apr 2011 18:19:22 +0000",0,1,45776.0,"Thu, 19 Dec 2013 19:41:49 +0000",12475.0,26694,3.82528,,295,35274,29391,0,,,,,,,0.0,[],3.8233,False
0,5.3,,25,https://untappd.akamaized.net/site/beer_logos/beer-HornyToadCerveza_12476.jpeg,,Horny Toad Cerveza,coop-ale-works-horny-toad-cerveza,Pilsner - Other,12476,3365,https://untappd.akamaized.net/site/brewery_logos/brewery-CoopAleWorks_3365.jpeg,COOP Ale Works,coop-ale-works,Micro Brewery,,coopaleworks,http://www.coopaleworks.com,United States,Oklahoma City,OK,35.4186,-97.6578,"Fri, 03 Dec 2010 04:06:42 +0000",0,1,,,,2125,3.37671,,58,3382,2547,0,,,,,,,0.0,[],3.41122,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-12477_f18db_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-12477_1d935_hd.jpeg,Big Ben Nut Brown,barley-and-hops-brewpub-big-ben-nut-brown,Brown Ale - English,12477,5014,https://untappd.akamaized.net/site/brewery_logos/brewery-5014_86378.jpeg,Barley and Hops Brewpub,barley-and-hops-brewpub,Brew Pub,https://www.facebook.com/barleyandhop,Barleyandhop,http://www.barleyandhops.net,United States,Frederick,MD,39.382,-77.3997,"Fri, 03 Dec 2010 04:47:21 +0000",0,0,,,,3,0.0,,0,5,4,0,,,,,,,0.0,[],3.5575,False
0,4.9,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Winterfest,west-brewery-winterfest,Winter Ale,12478,3117,https://untappd.akamaized.net/site/brewery_logos/brewery-WestBrewingCompany_3117.jpeg,WEST Brewery,west-brewery,Micro Brewery,https://www.facebook.com/westbeer,westbeer,http://www.westbeer.com,Scotland,Glasgow,City of Glasgow,55.8514,-4.23391,"Fri, 03 Dec 2010 04:54:58 +0000",0,1,,,,4,0.0,,0,7,7,0,,,,,,,0.0,[],3.56147,False
0,8.0,"Limited Edition IPA
100 IBU ",0,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasThankYouThankYouVeryMuch_12479.jpeg,,"Heavy Seas Thank You, Thank You Very Much",heavy-seas-beer-heavy-seas-thank-you-thank-you-very-much,IPA - Imperial / Double,12479,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Fri, 03 Dec 2010 04:56:48 +0000",0,0,,,,49,3.84694,,0,135,106,0,,,,,,,0.0,[],3.66259,False
